,series id,year,period,value,footnotes,area_name,valueh,timeperiod
906,SMU06314600500000003,2013,M12,25.1,,"Madera, CA",32.7,2013-12
907,SMU06314600500000003,2013,M11,23.98,,"Madera, CA",32.9,2013-11
908,SMU06314600500000003,2013,M10,23.9,,"Madera, CA",31.9,2013-10
909,SMU06314600500000003,2013,M09,23.73,,"Madera, CA",33.4,2013-09
910,SMU06314600500000003,2013,M08,23.29,,"Madera, CA",32.8,2013-08
911,SMU06314600500000003,2013,M07,23.61,,"Madera, CA",32.1,2013-07
912,SMU06314600500000003,2013,M06,23.34,,"Madera, CA",31.7,2013-06
913,SMU06314600500000003,2013,M05,23.15,,"Madera, CA",32.3,2013-05
914,SMU06314600500000003,2013,M04,23.89,,"Madera, CA",31.4,2013-04
915,SMU06314600500000003,2013,M03,24.66,,"Madera, CA",30.8,2013-03
916,SMU06314600500000003,2013,M02,23.93,,"Madera, CA",31.4,2013-02
917,SMU06314600500000003,2013,M01,23.78,,"Madera, CA",29.7,2013-01
918,SMU06125400500000003,2012,M12,22.81,,"Bakersfield, CA",38.5,2012-12
919,SMU06125400500000003,2012,M11,22.52,,"Bakersfield, CA",37.4,2012-11
920,SMU06125400500000003,2012,M10,22.27,,"Bakersfield, CA",37.7,2012-10
921,SMU06125400500000003,2012,M09,22.39,,"Bakersfield, CA",37.8,2012-09
922,SMU06125400500000003,2012,M08,22.49,,"Bakersfield, CA",37.5,2012-08
923,SMU06125400500000003,2012,M07,22.39,,"Bakersfield, CA",37.4,2012-07
924,SMU06125400500000003,2012,M06,22.82,,"Bakersfield, CA",37.2,2012-06
925,SMU06125400500000003,2012,M05,22.94,,"Bakersfield, CA",36.7,2012-05
926,SMU06125400500000003,2012,M04,23.12,,"Bakersfield, CA",36.7,2012-04
927,SMU06125400500000003,2012,M03,23.16,,"Bakersfield, CA",37.6,2012-03
928,SMU06125400500000003,2012,M02,23.15,,"Bakersfield, CA",37.4,2012-02
929,SMU06125400500000003,2012,M01,23.4,,"Bakersfield, CA",38.3,2012-01
930,SMU06125400500000003,2011,M12,23.23,,"Bakersfield, CA",38.7,2011-12
931,SMU06125400500000003,2011,M11,22.77,,"Bakersfield, CA",37.9,2011-11
932,SMU06125400500000003,2011,M10,22.91,,"Bakersfield, CA",38.7,2011-10
933,SMU06125400500000003,2011,M09,22.83,,"Bakersfield, CA",38.0,2011-09
934,SMU06125400500000003,2011,M08,22.55,,"Bakersfield, CA",38.0,2011-08
935,SMU06125400500000003,2011,M07,22.4,,"Bakersfield, CA",37.9,2011-07
936,SMU06125400500000003,2011,M06,22.74,,"Bakersfield, CA",37.9,2011-06
937,SMU06125400500000003,2011,M05,22.68,,"Bakersfield, CA",38.3,2011-05
938,SMU06125400500000003,2011,M04,22.5,,"Bakersfield, CA",38.4,2011-04
939,SMU06125400500000003,2011,M03,22.36,,"Bakersfield, CA",38.0,2011-03
940,SMU06125400500000003,2011,M02,22.13,,"Bakersfield, CA",37.8,2011-02
941,SMU06125400500000003,2011,M01,22.45,,"Bakersfield, CA",38.4,2011-01
942,SMU06125400500000003,2010,M12,22.39,,"Bakersfield, CA",38.2,2010-12
943,SMU06125400500000003,2010,M11,21.99,,"Bakersfield, CA",37.7,2010-11
944,SMU06125400500000003,2010,M10,22.03,,"Bakersfield, CA",38.0,2010-10
945,SMU06125400500000003,2010,M09,22.03,,"Bakersfield, CA",37.9,2010-09
946,SMU06125400500000003,2010,M08,22.07,,"Bakersfield, CA",38.2,2010-08
947,SMU06125400500000003,2010,M07,21.77,,"Bakersfield, CA",37.9,2010-07
948,SMU06125400500000003,2010,M06,21.66,,"Bakersfield, CA",37.9,2010-06
949,SMU06125400500000003,2010,M05,21.83,,"Bakersfield, CA",38.6,2010-05
950,SMU06125400500000003,2010,M04,21.94,,"Bakersfield, CA",37.9,2010-04
951,SMU06125400500000003,2010,M03,22.39,,"Bakersfield, CA",38.4,2010-03
952,SMU06125400500000003,2010,M02,22.06,,"Bakersfield, CA",38.4,2010-02
953,SMU06125400500000003,2010,M01,22.11,,"Bakersfield, CA",37.8,2010-01
954,SMU06125400500000003,2009,M12,21.92,,"Bakersfield, CA",38.7,2009-12
955,SMU06125400500000003,2009,M11,21.75,,"Bakersfield, CA",39.5,2009-11
956,SMU06125400500000003,2009,M10,22.13,,"Bakersfield, CA",37.2,2009-10
957,SMU06125400500000003,2009,M09,21.87,,"Bakersfield, CA",37.2,2009-09
958,SMU06125400500000003,2009,M08,21.89,,"Bakersfield, CA",38.4,2009-08
959,SMU06125400500000003,2009,M07,21.83,,"Bakersfield, CA",37.1,2009-07
960,SMU06125400500000003,2009,M06,22.07,,"Bakersfield, CA",37.7,2009-06
961,SMU06125400500000003,2009,M05,22.52,,"Bakersfield, CA",38.2,2009-05
962,SMU06125400500000003,2009,M04,22.52,,"Bakersfield, CA",38.2,2009-04
963,SMU06125400500000003,2009,M03,22.55,,"Bakersfield, CA",38.7,2009-03
964,SMU06125400500000003,2009,M02,22.4,,"Bakersfield, CA",38.5,2009-02
965,SMU06125400500000003,2009,M01,22.63,,"Bakersfield, CA",39.2,2009-01
966,SMU06125400500000003,2008,M12,23.61,,"Bakersfield, CA",39.5,2008-12
967,SMU06125400500000003,2008,M11,22.58,,"Bakersfield, CA",40.6,2008-11
968,SMU06125400500000003,2008,M10,22.15,,"Bakersfield, CA",39.8,2008-10
969,SMU06125400500000003,2008,M09,22.14,,"Bakersfield, CA",39.8,2008-09
970,SMU06125400500000003,2008,M08,22.41,,"Bakersfield, CA",39.7,2008-08
971,SMU06125400500000003,2008,M07,22.8,,"Bakersfield, CA",38.9,2008-07
972,SMU06125400500000003,2008,M06,22.71,,"Bakersfield, CA",39.2,2008-06
973,SMU06125400500000003,2008,M05,22.5,,"Bakersfield, CA",38.4,2008-05
974,SMU06125400500000003,2008,M04,22.6,,"Bakersfield, CA",37.9,2008-04
975,SMU06125400500000003,2008,M03,22.49,,"Bakersfield, CA",38.3,2008-03
976,SMU06125400500000003,2008,M02,22.23,,"Bakersfield, CA",38.6,2008-02
977,SMU06125400500000003,2008,M01,21.81,,"Bakersfield, CA",37.9,2008-01
978,SMU06125400500000003,2007,M12,22.77,,"Bakersfield, CA",38.8,2007-12
979,SMU06125400500000003,2007,M11,21.94,,"Bakersfield, CA",38.1,2007-11
980,SMU06125400500000003,2007,M10,21.94,,"Bakersfield, CA",37.6,2007-10
981,SMU06125400500000003,2007,M09,21.17,,"Bakersfield, CA",39.1,2007-09
982,SMU06125400500000003,2007,M08,21.18,,"Bakersfield, CA",39.0,2007-08
983,SMU06125400500000003,2007,M07,20.72,,"Bakersfield, CA",38.9,2007-07
984,SMU06125400500000003,2007,M06,20.7,,"Bakersfield, CA",38.1,2007-06
985,SMU06125400500000003,2007,M05,20.47,,"Bakersfield, CA",38.3,2007-05
986,SMU06125400500000003,2007,M04,20.97,,"Bakersfield, CA",38.3,2007-04
987,SMU06125400500000003,2007,M03,21.17,,"Bakersfield, CA",37.0,2007-03
988,SMU06125400500000003,2007,M02,21.17,,"Bakersfield, CA",36.8,2007-02
989,SMU06125400500000003,2007,M01,20.75,,"Bakersfield, CA",36.7,2007-01
990,SMU06125400500000003,2015,M06,24.25,Preliminary,"Bakersfield, CA",35.3,2015-06
991,SMU06125400500000003,2015,M05,24.32,,"Bakersfield, CA",34.8,2015-05
992,SMU06125400500000003,2015,M04,24.6,,"Bakersfield, CA",34.7,2015-04
993,SMU06125400500000003,2015,M03,24.35,,"Bakersfield, CA",35.7,2015-03
994,SMU06125400500000003,2015,M02,24.78,,"Bakersfield, CA",35.9,2015-02
995,SMU06125400500000003,2015,M01,24.83,,"Bakersfield, CA",35.0,2015-01
996,SMU06125400500000003,2014,M12,24.73,,"Bakersfield, CA",35.5,2014-12
997,SMU06125400500000003,2014,M11,24.84,,"Bakersfield, CA",36.1,2014-11
998,SMU06125400500000003,2014,M10,24.38,,"Bakersfield, CA",36.1,2014-10
999,SMU06125400500000003,2014,M09,23.94,,"Bakersfield, CA",36.1,2014-09
1000,SMU06125400500000003,2014,M08,23.6,,"Bakersfield, CA",36.5,2014-08
1001,SMU06125400500000003,2014,M07,23.77,,"Bakersfield, CA",36.5,2014-07
1002,SMU06125400500000003,2014,M06,23.57,,"Bakersfield, CA",37.6,2014-06
1003,SMU06125400500000003,2014,M05,23.36,,"Bakersfield, CA",36.6,2014-05
1004,SMU06125400500000003,2014,M04,23.67,,"Bakersfield, CA",36.6,2014-04
1005,SMU06125400500000003,2014,M03,23.71,,"Bakersfield, CA",37.4,2014-03
1006,SMU06125400500000003,2014,M02,23.83,,"Bakersfield, CA",37.2,2014-02
1007,SMU06125400500000003,2014,M01,23.45,,"Bakersfield, CA",36.4,2014-01
1008,SMU06125400500000003,2013,M12,24.05,,"Bakersfield, CA",38.3,2013-12
1009,SMU06125400500000003,2013,M11,23.54,,"Bakersfield, CA",37.4,2013-11
1010,SMU06125400500000003,2013,M10,23.36,,"Bakersfield, CA",37.7,2013-10
1011,SMU06125400500000003,2013,M09,23.16,,"Bakersfield, CA",38.8,2013-09
1012,SMU06125400500000003,2013,M08,22.75,,"Bakersfield, CA",37.8,2013-08
1013,SMU06125400500000003,2013,M07,22.69,,"Bakersfield, CA",37.8,2013-07
1014,SMU06125400500000003,2013,M06,22.19,,"Bakersfield, CA",38.4,2013-06
1015,SMU06125400500000003,2013,M05,21.95,,"Bakersfield, CA",37.8,2013-05
1016,SMU06125400500000003,2013,M04,22.08,,"Bakersfield, CA",37.8,2013-04
1017,SMU06125400500000003,2013,M03,22.0,,"Bakersfield, CA",37.8,2013-03
1018,SMU06125400500000003,2013,M02,21.5,,"Bakersfield, CA",37.2,2013-02
1019,SMU06125400500000003,2013,M01,21.36,,"Bakersfield, CA",37.1,2013-01
1020,SMU06421000500000003,2012,M12,23.46,,"Santa Cruz-Watsonville, CA",31.2,2012-12
1021,SMU06421000500000003,2012,M11,23.23,,"Santa Cruz-Watsonville, CA",30.2,2012-11
1022,SMU06421000500000003,2012,M10,22.82,,"Santa Cruz-Watsonville, CA",29.9,2012-10
1023,SMU06421000500000003,2012,M09,22.66,,"Santa Cruz-Watsonville, CA",31.1,2012-09
1024,SMU06421000500000003,2012,M08,21.92,,"Santa Cruz-Watsonville, CA",31.3,2012-08
1025,SMU06421000500000003,2012,M07,21.7,,"Santa Cruz-Watsonville, CA",31.6,2012-07
1026,SMU06421000500000003,2012,M06,21.61,,"Santa Cruz-Watsonville, CA",31.0,2012-06
1027,SMU06421000500000003,2012,M05,22.47,,"Santa Cruz-Watsonville, CA",30.8,2012-05
1028,SMU06421000500000003,2012,M04,23.21,,"Santa Cruz-Watsonville, CA",30.5,2012-04
1029,SMU06421000500000003,2012,M03,23.54,,"Santa Cruz-Watsonville, CA",30.2,2012-03
1030,SMU06421000500000003,2012,M02,24.06,,"Santa Cruz-Watsonville, CA",29.9,2012-02
1031,SMU06421000500000003,2012,M01,24.84,,"Santa Cruz-Watsonville, CA",31.2,2012-01
1032,SMU06421000500000003,2011,M12,23.35,,"Santa Cruz-Watsonville, CA",32.0,2011-12
1033,SMU06421000500000003,2011,M11,23.62,,"Santa Cruz-Watsonville, CA",31.8,2011-11
1034,SMU06421000500000003,2011,M10,23.81,,"Santa Cruz-Watsonville, CA",33.7,2011-10
1035,SMU06421000500000003,2011,M09,23.48,,"Santa Cruz-Watsonville, CA",32.5,2011-09
1036,SMU06421000500000003,2011,M08,23.66,,"Santa Cruz-Watsonville, CA",32.9,2011-08
1037,SMU06421000500000003,2011,M07,23.86,,"Santa Cruz-Watsonville, CA",33.3,2011-07
1038,SMU06421000500000003,2011,M06,24.42,,"Santa Cruz-Watsonville, CA",33.3,2011-06
1039,SMU06421000500000003,2011,M05,24.4,,"Santa Cruz-Watsonville, CA",34.2,2011-05
1040,SMU06421000500000003,2011,M04,24.79,,"Santa Cruz-Watsonville, CA",32.7,2011-04
1041,SMU06421000500000003,2011,M03,24.95,,"Santa Cruz-Watsonville, CA",32.6,2011-03
1042,SMU06421000500000003,2011,M02,25.23,,"Santa Cruz-Watsonville, CA",33.3,2011-02
1043,SMU06421000500000003,2011,M01,25.36,,"Santa Cruz-Watsonville, CA",33.4,2011-01
1044,SMU06421000500000003,2010,M12,25.77,,"Santa Cruz-Watsonville, CA",31.5,2010-12
1045,SMU06421000500000003,2010,M11,24.83,,"Santa Cruz-Watsonville, CA",31.9,2010-11
1046,SMU06421000500000003,2010,M10,24.5,,"Santa Cruz-Watsonville, CA",32.7,2010-10
1047,SMU06421000500000003,2010,M09,25.33,,"Santa Cruz-Watsonville, CA",31.2,2010-09
1048,SMU06421000500000003,2010,M08,25.03,,"Santa Cruz-Watsonville, CA",32.6,2010-08
1049,SMU06421000500000003,2010,M07,25.27,,"Santa Cruz-Watsonville, CA",31.8,2010-07
1050,SMU06421000500000003,2010,M06,24.0,,"Santa Cruz-Watsonville, CA",31.8,2010-06
1051,SMU06421000500000003,2010,M05,23.93,,"Santa Cruz-Watsonville, CA",32.3,2010-05
1052,SMU06421000500000003,2010,M04,22.61,,"Santa Cruz-Watsonville, CA",32.7,2010-04
1053,SMU06421000500000003,2010,M03,22.61,,"Santa Cruz-Watsonville, CA",33.1,2010-03
1054,SMU06421000500000003,2010,M02,23.06,,"Santa Cruz-Watsonville, CA",33.2,2010-02
1055,SMU06421000500000003,2010,M01,22.59,,"Santa Cruz-Watsonville, CA",32.8,2010-01
1056,SMU06421000500000003,2009,M12,22.73,,"Santa Cruz-Watsonville, CA",32.5,2009-12
1057,SMU06421000500000003,2009,M11,22.62,,"Santa Cruz-Watsonville, CA",34.3,2009-11
1058,SMU06421000500000003,2009,M10,23.27,,"Santa Cruz-Watsonville, CA",33.7,2009-10
1059,SMU06421000500000003,2009,M09,22.76,,"Santa Cruz-Watsonville, CA",33.3,2009-09
1060,SMU06421000500000003,2009,M08,23.0,,"Santa Cruz-Watsonville, CA",33.9,2009-08
1061,SMU06421000500000003,2009,M07,23.3,,"Santa Cruz-Watsonville, CA",34.1,2009-07
1062,SMU06421000500000003,2009,M06,23.01,,"Santa Cruz-Watsonville, CA",33.6,2009-06
1063,SMU06421000500000003,2009,M05,22.19,,"Santa Cruz-Watsonville, CA",33.7,2009-05
1064,SMU06421000500000003,2009,M04,20.99,,"Santa Cruz-Watsonville, CA",32.5,2009-04
1065,SMU06421000500000003,2009,M03,21.59,,"Santa Cruz-Watsonville, CA",32.7,2009-03
1066,SMU06421000500000003,2009,M02,21.27,,"Santa Cruz-Watsonville, CA",31.9,2009-02
1067,SMU06421000500000003,2009,M01,22.74,,"Santa Cruz-Watsonville, CA",32.1,2009-01
1068,SMU06421000500000003,2008,M12,22.58,,"Santa Cruz-Watsonville, CA",32.6,2008-12
1069,SMU06421000500000003,2008,M11,22.78,,"Santa Cruz-Watsonville, CA",34.3,2008-11
1070,SMU06421000500000003,2008,M10,21.74,,"Santa Cruz-Watsonville, CA",33.6,2008-10
1071,SMU06421000500000003,2008,M09,21.75,,"Santa Cruz-Watsonville, CA",32.6,2008-09
1072,SMU06421000500000003,2008,M08,21.86,,"Santa Cruz-Watsonville, CA",32.2,2008-08
1073,SMU06421000500000003,2008,M07,21.6,,"Santa Cruz-Watsonville, CA",32.3,2008-07
1074,SMU06421000500000003,2008,M06,22.51,,"Santa Cruz-Watsonville, CA",33.0,2008-06
1075,SMU06421000500000003,2008,M05,22.59,,"Santa Cruz-Watsonville, CA",31.9,2008-05
1076,SMU06421000500000003,2008,M04,22.4,,"Santa Cruz-Watsonville, CA",32.2,2008-04
1077,SMU06421000500000003,2008,M03,22.87,,"Santa Cruz-Watsonville, CA",32.6,2008-03
1078,SMU06421000500000003,2008,M02,23.05,,"Santa Cruz-Watsonville, CA",31.8,2008-02
1079,SMU06421000500000003,2008,M01,23.45,,"Santa Cruz-Watsonville, CA",31.4,2008-01
1080,SMU06421000500000003,2007,M12,24.47,,"Santa Cruz-Watsonville, CA",32.3,2007-12
1081,SMU06421000500000003,2007,M11,24.21,,"Santa Cruz-Watsonville, CA",32.7,2007-11
1082,SMU06421000500000003,2007,M10,24.38,,"Santa Cruz-Watsonville, CA",31.7,2007-10
1083,SMU06421000500000003,2007,M09,24.37,,"Santa Cruz-Watsonville, CA",32.6,2007-09
1084,SMU06421000500000003,2007,M08,23.45,,"Santa Cruz-Watsonville, CA",32.3,2007-08
1085,SMU06421000500000003,2007,M07,23.6,,"Santa Cruz-Watsonville, CA",34.2,2007-07
1086,SMU06421000500000003,2007,M06,23.9,,"Santa Cruz-Watsonville, CA",32.5,2007-06
1087,SMU06421000500000003,2007,M05,23.57,,"Santa Cruz-Watsonville, CA",32.9,2007-05
1088,SMU06421000500000003,2007,M04,23.69,,"Santa Cruz-Watsonville, CA",33.8,2007-04
1089,SMU06421000500000003,2007,M03,24.1,,"Santa Cruz-Watsonville, CA",32.4,2007-03
1090,SMU06421000500000003,2007,M02,23.15,,"Santa Cruz-Watsonville, CA",32.6,2007-02
1091,SMU06421000500000003,2007,M01,23.46,,"Santa Cruz-Watsonville, CA",31.6,2007-01
1092,SMU06421000500000003,2015,M06,23.87,Preliminary,"Santa Cruz-Watsonville, CA",33.8,2015-06
1093,SMU06421000500000003,2015,M05,24.01,,"Santa Cruz-Watsonville, CA",32.1,2015-05
1094,SMU06421000500000003,2015,M04,23.74,,"Santa Cruz-Watsonville, CA",33.3,2015-04
1095,SMU06421000500000003,2015,M03,23.25,,"Santa Cruz-Watsonville, CA",33.4,2015-03
1096,SMU06421000500000003,2015,M02,23.17,,"Santa Cruz-Watsonville, CA",32.4,2015-02
1097,SMU06421000500000003,2015,M01,24.08,,"Santa Cruz-Watsonville, CA",31.4,2015-01
1098,SMU06421000500000003,2014,M12,23.76,,"Santa Cruz-Watsonville, CA",32.1,2014-12
1099,SMU06421000500000003,2014,M11,23.81,,"Santa Cruz-Watsonville, CA",32.5,2014-11
1100,SMU06421000500000003,2014,M10,23.52,,"Santa Cruz-Watsonville, CA",32.4,2014-10
1101,SMU06421000500000003,2014,M09,23.0,,"Santa Cruz-Watsonville, CA",32.8,2014-09
1102,SMU06421000500000003,2014,M08,22.67,,"Santa Cruz-Watsonville, CA",32.5,2014-08
1103,SMU06421000500000003,2014,M07,22.62,,"Santa Cruz-Watsonville, CA",32.0,2014-07
1104,SMU06421000500000003,2014,M06,22.37,,"Santa Cruz-Watsonville, CA",32.3,2014-06
1105,SMU06421000500000003,2014,M05,21.91,,"Santa Cruz-Watsonville, CA",32.1,2014-05
1106,SMU06421000500000003,2014,M04,22.18,,"Santa Cruz-Watsonville, CA",32.3,2014-04
1107,SMU06421000500000003,2014,M03,22.16,,"Santa Cruz-Watsonville, CA",31.7,2014-03
1108,SMU06421000500000003,2014,M02,22.96,,"Santa Cruz-Watsonville, CA",30.2,2014-02
1109,SMU06421000500000003,2014,M01,22.98,,"Santa Cruz-Watsonville, CA",29.7,2014-01
1110,SMU06421000500000003,2013,M12,22.35,,"Santa Cruz-Watsonville, CA",30.3,2013-12
1111,SMU06421000500000003,2013,M11,23.08,,"Santa Cruz-Watsonville, CA",29.6,2013-11
1112,SMU06421000500000003,2013,M10,23.24,,"Santa Cruz-Watsonville, CA",29.7,2013-10
1113,SMU06421000500000003,2013,M09,22.37,,"Santa Cruz-Watsonville, CA",31.4,2013-09
1114,SMU06421000500000003,2013,M08,22.28,,"Santa Cruz-Watsonville, CA",29.6,2013-08
1115,SMU06421000500000003,2013,M07,21.65,,"Santa Cruz-Watsonville, CA",30.3,2013-07
1116,SMU06421000500000003,2013,M06,21.17,,"Santa Cruz-Watsonville, CA",31.3,2013-06
1117,SMU06421000500000003,2013,M05,21.61,,"Santa Cruz-Watsonville, CA",29.2,2013-05
1118,SMU06421000500000003,2013,M04,21.95,,"Santa Cruz-Watsonville, CA",29.8,2013-04
1119,SMU06421000500000003,2013,M03,22.29,,"Santa Cruz-Watsonville, CA",29.0,2013-03
1120,SMU06421000500000003,2013,M02,21.73,,"Santa Cruz-Watsonville, CA",29.3,2013-02
1121,SMU06421000500000003,2013,M01,22.16,,"Santa Cruz-Watsonville, CA",28.7,2013-01
1122,SMU06401400500000003,2012,M12,20.25,,"Riverside-San Bernardino-Ontario, CA",36.2,2012-12
1123,SMU06401400500000003,2012,M11,20.3,,"Riverside-San Bernardino-Ontario, CA",36.1,2012-11
1124,SMU06401400500000003,2012,M10,20.37,,"Riverside-San Bernardino-Ontario, CA",36.2,2012-10
1125,SMU06401400500000003,2012,M09,20.37,,"Riverside-San Bernardino-Ontario, CA",36.4,2012-09
1126,SMU06401400500000003,2012,M08,20.24,,"Riverside-San Bernardino-Ontario, CA",36.3,2012-08
1127,SMU06401400500000003,2012,M07,20.46,,"Riverside-San Bernardino-Ontario, CA",36.0,2012-07
1128,SMU06401400500000003,2012,M06,20.41,,"Riverside-San Bernardino-Ontario, CA",35.6,2012-06
1129,SMU06401400500000003,2012,M05,20.54,,"Riverside-San Bernardino-Ontario, CA",35.3,2012-05
1130,SMU06401400500000003,2012,M04,20.67,,"Riverside-San Bernardino-Ontario, CA",35.8,2012-04
1131,SMU06401400500000003,2012,M03,20.74,,"Riverside-San Bernardino-Ontario, CA",35.6,2012-03
1132,SMU06401400500000003,2012,M02,20.66,,"Riverside-San Bernardino-Ontario, CA",35.4,2012-02
1133,SMU06401400500000003,2012,M01,20.96,,"Riverside-San Bernardino-Ontario, CA",35.8,2012-01
1134,SMU06401400500000003,2011,M12,20.93,,"Riverside-San Bernardino-Ontario, CA",35.6,2011-12
1135,SMU06401400500000003,2011,M11,20.93,,"Riverside-San Bernardino-Ontario, CA",35.4,2011-11
1136,SMU06401400500000003,2011,M10,21.05,,"Riverside-San Bernardino-Ontario, CA",36.1,2011-10
1137,SMU06401400500000003,2011,M09,21.18,,"Riverside-San Bernardino-Ontario, CA",35.5,2011-09
1138,SMU06401400500000003,2011,M08,21.11,,"Riverside-San Bernardino-Ontario, CA",35.6,2011-08
1139,SMU06401400500000003,2011,M07,21.34,,"Riverside-San Bernardino-Ontario, CA",35.5,2011-07
1140,SMU06401400500000003,2011,M06,21.12,,"Riverside-San Bernardino-Ontario, CA",35.5,2011-06
1141,SMU06401400500000003,2011,M05,21.31,,"Riverside-San Bernardino-Ontario, CA",35.5,2011-05
1142,SMU06401400500000003,2011,M04,21.52,,"Riverside-San Bernardino-Ontario, CA",35.2,2011-04
1143,SMU06401400500000003,2011,M03,21.57,,"Riverside-San Bernardino-Ontario, CA",35.0,2011-03
1144,SMU06401400500000003,2011,M02,21.71,,"Riverside-San Bernardino-Ontario, CA",34.9,2011-02
1145,SMU06401400500000003,2011,M01,21.83,,"Riverside-San Bernardino-Ontario, CA",35.3,2011-01
1146,SMU06401400500000003,2010,M12,21.83,,"Riverside-San Bernardino-Ontario, CA",35.3,2010-12
1147,SMU06401400500000003,2010,M11,21.98,,"Riverside-San Bernardino-Ontario, CA",35.3,2010-11
1148,SMU06401400500000003,2010,M10,21.94,,"Riverside-San Bernardino-Ontario, CA",35.5,2010-10
1149,SMU06401400500000003,2010,M09,21.82,,"Riverside-San Bernardino-Ontario, CA",35.1,2010-09
1150,SMU06401400500000003,2010,M08,21.64,,"Riverside-San Bernardino-Ontario, CA",36.0,2010-08
1151,SMU06401400500000003,2010,M07,21.36,,"Riverside-San Bernardino-Ontario, CA",35.4,2010-07
1152,SMU06401400500000003,2010,M06,21.45,,"Riverside-San Bernardino-Ontario, CA",35.4,2010-06
1153,SMU06401400500000003,2010,M05,21.42,,"Riverside-San Bernardino-Ontario, CA",35.9,2010-05
1154,SMU06401400500000003,2010,M04,21.34,,"Riverside-San Bernardino-Ontario, CA",35.1,2010-04
1155,SMU06401400500000003,2010,M03,21.3,,"Riverside-San Bernardino-Ontario, CA",35.0,2010-03
1156,SMU06401400500000003,2010,M02,21.2,,"Riverside-San Bernardino-Ontario, CA",34.7,2010-02
1157,SMU06401400500000003,2010,M01,21.25,,"Riverside-San Bernardino-Ontario, CA",34.6,2010-01
1158,SMU06401400500000003,2009,M12,21.51,,"Riverside-San Bernardino-Ontario, CA",34.7,2009-12
1159,SMU06401400500000003,2009,M11,21.65,,"Riverside-San Bernardino-Ontario, CA",34.3,2009-11
1160,SMU06401400500000003,2009,M10,21.99,,"Riverside-San Bernardino-Ontario, CA",33.8,2009-10
1161,SMU06401400500000003,2009,M09,22.26,,"Riverside-San Bernardino-Ontario, CA",33.4,2009-09
1162,SMU06401400500000003,2009,M08,22.26,,"Riverside-San Bernardino-Ontario, CA",34.3,2009-08
1163,SMU06401400500000003,2009,M07,22.51,,"Riverside-San Bernardino-Ontario, CA",33.5,2009-07
1164,SMU06401400500000003,2009,M06,22.18,,"Riverside-San Bernardino-Ontario, CA",34.2,2009-06
1165,SMU06401400500000003,2009,M05,22.39,,"Riverside-San Bernardino-Ontario, CA",33.9,2009-05
1166,SMU06401400500000003,2009,M04,22.77,,"Riverside-San Bernardino-Ontario, CA",33.9,2009-04
1167,SMU06401400500000003,2009,M03,22.79,,"Riverside-San Bernardino-Ontario, CA",34.4,2009-03
1168,SMU06401400500000003,2009,M02,22.62,,"Riverside-San Bernardino-Ontario, CA",34.2,2009-02
1169,SMU06401400500000003,2009,M01,22.31,,"Riverside-San Bernardino-Ontario, CA",33.8,2009-01
1170,SMU06401400500000003,2008,M12,22.78,,"Riverside-San Bernardino-Ontario, CA",34.3,2008-12
1171,SMU06401400500000003,2008,M11,22.88,,"Riverside-San Bernardino-Ontario, CA",34.4,2008-11
1172,SMU06401400500000003,2008,M10,22.79,,"Riverside-San Bernardino-Ontario, CA",34.4,2008-10
1173,SMU06401400500000003,2008,M09,22.96,,"Riverside-San Bernardino-Ontario, CA",34.3,2008-09
